0;0;0;0;land;false;unknown;0
1;135;194;175;land;false;forest;1
2;186;186;166;land;false;forest;1
3;183;246;76;land;false;marsh;1
4;154;211;201;land;false;urban;1
5;244;119;193;land;false;mountain;1
6;152;128;246;land;false;forest;1
7;138;183;222;land;false;hills;1
8;207;179;208;land;false;urban;1
9;159;191;170;land;false;forest;1
10;130;151;242;land;false;mountain;1
11;185;225;169;land;false;forest;1
12;230;244;115;land;false;forest;1
13;225;237;216;land;false;forest;1
14;94;220;248;land;false;forest;1
15;222;247;178;land;false;forest;1
16;210;253;142;land;false;forest;1
17;242;88;181;land;true;forest;1
18;156;201;194;land;false;forest;1
19;217;241;157;land;false;plains;1
20;228;203;70;land;false;forest;1
21;140;158;229;land;false;urban;1
22;159;112;247;land;false;forest;1
23;184;98;241;land;false;forest;1
24;239;228;234;land;false;forest;1
25;247;57;230;land;false;forest;1
26;224;240;61;land;false;forest;1
27;244;227;169;land;false;forest;1
28;239;175;137;land;false;forest;1
29;242;161;195;land;false;forest;1
30;240;188;115;land;false;urban;1
31;172;221;212;land;true;forest;1
32;205;243;66;land;false;forest;1
33;221;185;142;land;false;urban;1
34;204;254;86;land;false;mountain;1
35;251;60;191;land;false;forest;1
36;172;114;231;land;false;urban;1
37;90;225;211;land;false;forest;1
38;253;148;111;land;false;mountain;1
39;65;199;244;land;false;urban;1
40;181;107;218;land;false;mountain;1
41;242;153;148;land;false;urban;1
42;217;230;229;land;true;plains;1
43;180;157;169;land;false;mountain;1
44;161;238;224;land;false;forest;1
45;253;130;181;land;true;forest;1
46;222;238;158;land;false;forest;1
47;248;225;153;land;false;forest;1
48;198;170;144;land;false;mountain;1
49;188;219;173;land;false;forest;1
50;216;206;231;land;false;urban;1
51;220;193;156;land;true;forest;1
52;223;176;172;land;false;forest;1
53;214;220;148;land;false;forest;1
54;190;91;248;land;false;mountain;1
55;239;206;189;land;false;urban;1
56;120;191;252;land;false;mountain;1
57;121;220;163;land;false;forest;1
58;216;197;181;land;false;forest;1
59;234;238;74;land;false;forest;1
60;240;228;76;land;false;mountain;1
61;158;232;235;land;true;forest;1
62;233;209;179;land;false;mountain;1
63;213;242;190;land;false;plains;1
64;189;249;250;land;false;plains;1
65;227;252;145;land;false;mountain;1
66;240;100;210;land;false;marsh;1
67;223;236;186;land;false;mountain;1
68;247;186;185;land;false;forest;1
69;252;191;171;land;false;forest;1
70;175;151;185;land;false;forest;1
71;242;184;111;land;false;mountain;1
72;240;122;235;land;false;forest;1
73;153;163;236;land;false;forest;1
74;234;206;103;land;false;forest;1
75;111;156;241;land;false;mountain;1
76;220;191;187;land;false;forest;1
77;156;219;161;land;false;forest;1
78;59;239;220;land;false;forest;1
79;251;144;184;land;false;forest;1
80;213;177;124;land;false;forest;1
81;114;156;235;land;false;forest;1
82;222;242;127;land;true;urban;1
83;178;94;243;land;false;forest;1
84;249;176;112;land;false;forest;1
85;203;182;214;land;false;plains;1
86;101;201;237;land;false;mountain;1
87;199;175;232;land;false;forest;1
88;35;219;248;land;false;mountain;1
89;219;60;249;land;false;forest;1
90;241;177;183;land;false;forest;1
91;167;191;244;land;false;mountain;1
92;250;252;187;land;false;forest;1
93;187;253;175;land;false;mountain;1
94;203;190;108;land;false;forest;1
95;194;221;141;land;false;forest;1
96;100;240;203;land;false;forest;1
97;222;198;223;land;false;forest;1
98;251;246;240;land;false;forest;1
99;127;159;232;land;false;urban;1
100;225;226;117;land;false;forest;1
101;194;195;209;land;false;urban;1
102;135;185;237;land;false;forest;1
103;213;196;213;land;false;mountain;1
104;192;168;228;land;false;forest;1
105;248;146;236;land;false;forest;1
106;134;240;229;land;false;mountain;1
107;168;241;169;land;false;mountain;1
108;201;252;105;land;false;forest;1
109;47;211;246;land;false;forest;1
110;157;228;184;land;false;mountain;1
111;209;214;250;land;false;mountain;1
112;230;98;247;land;false;mountain;1
113;198;62;241;land;false;forest;1
114;254;143;133;land;false;forest;1
115;200;251;192;land;false;forest;1
116;228;191;144;land;false;forest;1
117;238;226;240;land;false;forest;1
118;159;231;180;land;false;forest;1
119;74;242;200;land;false;forest;1
120;174;223;230;land;false;forest;1
121;209;189;127;land;false;mountain;1
122;200;154;234;land;false;forest;1
123;117;245;251;land;false;urban;1
124;201;149;197;land;false;forest;1
125;102;246;236;land;false;mountain;1
126;233;244;173;land;false;urban;1
127;237;215;235;land;false;forest;1
128;48;209;244;land;false;forest;1
129;222;125;172;land;false;forest;1
130;233;241;55;land;false;forest;1
131;240;238;155;land;true;mountain;1
132;198;102;213;land;false;forest;1
133;229;133;225;land;false;urban;1
134;246;239;95;land;true;forest;1
135;134;245;180;land;false;urban;1
136;176;198;161;land;false;urban;1
137;252;84;232;land;false;forest;1
138;228;208;108;land;false;forest;1
139;206;159;198;land;false;urban;1
140;235;188;125;land;false;urban;1
141;186;212;190;land;false;plains;1
142;230;228;51;land;false;urban;1
143;70;250;207;land;false;forest;1
144;206;115;188;land;false;forest;1
145;165;130;238;land;false;plains;1
146;101;245;197;land;false;mountain;1
147;251;225;97;land;false;plains;1
148;172;199;149;land;false;forest;1
149;231;223;157;land;false;urban;1
150;204;230;107;land;false;mountain;1
151;253;171;237;land;true;urban;1
152;248;75;215;land;false;forest;1
153;217;150;159;land;false;mountain;1
154;224;174;118;land;false;forest;1
155;240;176;249;land;false;urban;1
156;225;80;225;land;false;forest;1
157;249;168;156;land;false;forest;1
158;33;233;244;land;false;urban;1
159;201;118;239;land;false;urban;1
160;238;224;117;land;false;forest;1
161;52;239;213;land;false;forest;1
162;216;249;200;land;false;forest;1
163;225;177;194;land;true;forest;1
164;228;247;66;land;false;forest;1
165;175;206;186;land;false;forest;1
166;254;106;166;land;false;urban;1
167;139;248;165;land;false;mountain;1
168;244;186;134;land;false;forest;1
169;160;254;97;land;false;mountain;1
170;160;137;229;land;false;forest;1
171;218;247;239;land;false;forest;1
172;131;189;224;land;false;mountain;1
173;253;177;183;land;true;forest;1
174;245;233;235;land;false;forest;1
175;237;210;213;land;false;mountain;1
176;135;193;224;land;false;forest;1
177;123;139;242;land;false;forest;1
178;238;187;98;land;false;mountain;1
179;250;227;233;land;false;forest;1
180;247;225;183;land;false;forest;1
181;141;254;192;land;false;urban;1
182;120;217;237;land;false;forest;1
183;238;162;203;land;false;urban;1
184;197;169;247;land;false;forest;1
185;248;179;110;land;false;forest;1
186;176;186;139;land;false;urban;1
187;207;173;215;land;false;mountain;1
188;236;245;253;land;false;mountain;1
189;199;143;201;land;false;urban;1
190;156;236;235;land;false;forest;1
191;252;34;235;land;false;plains;1
192;215;174;143;land;false;forest;1
193;232;173;129;land;false;urban;1
194;92;251;161;land;false;forest;1
195;247;179;87;land;false;urban;1
196;220;252;72;land;false;forest;1
197;214;179;131;land;false;forest;1
198;232;228;156;land;false;mountain;1
199;184;172;147;land;false;forest;1
200;189;173;168;land;false;forest;1
201;202;140;170;land;false;forest;1
202;124;225;245;land;true;forest;1
203;179;224;237;land;false;urban;1
204;208;216;250;land;false;forest;1
205;160;118;235;land;false;mountain;1
206;182;224;195;land;false;mountain;1
207;109;205;242;land;false;forest;1
208;157;253;231;land;false;urban;1
209;246;157;138;land;false;forest;1
210;248;195;187;land;false;forest;1
211;142;186;207;land;false;forest;1
212;194;129;221;land;false;forest;1
213;114;230;160;land;false;mountain;1
214;124;142;249;land;false;forest;1
215;160;171;187;land;false;marsh;1
216;160;180;230;land;false;marsh;1
217;184;243;126;land;false;forest;1
218;209;250;64;land;false;urban;1
219;219;176;127;land;false;urban;1
220;236;170;166;land;false;forest;1
221;238;176;242;land;false;mountain;1
222;139;205;242;land;false;urban;1
223;180;216;129;land;false;mountain;1
224;190;218;238;land;false;forest;1
225;200;213;155;land;false;forest;1
226;234;103;177;land;false;forest;1
227;190;235;223;land;false;forest;1
228;172;250;111;land;false;urban;1
229;216;96;237;land;false;forest;1
230;205;165;218;land;false;mountain;1
231;94;206;215;land;false;forest;1
232;235;231;72;land;false;urban;1
233;194;243;175;land;false;forest;1
234;179;166;198;land;false;forest;1
235;253;151;106;land;false;forest;1
236;222;253;238;land;false;forest;1
237;246;202;183;land;false;forest;1
238;251;239;148;land;false;forest;1
239;229;210;189;land;false;plains;1
240;168;192;183;land;false;forest;1
241;203;215;172;land;false;forest;1
242;233;103;176;land;false;mountain;1
243;207;67;241;land;false;forest;1
244;182;124;250;land;false;forest;1
245;213;162;150;land;false;plains;1
246;195;149;181;land;false;mountain;1
247;208;187;134;land;false;forest;1
248;101;213;227;land;false;forest;1
249;213;244;243;land;false;forest;1
250;140;244;230;land;false;mountain;1
251;225;229;100;land;false;mountain;1
252;209;243;153;land;false;mountain;1
253;204;252;121;land;false;mountain;1
254;131;221;249;land;false;forest;1
255;251;215;184;land;false;forest;1
256;170;214;176;land;false;forest;1
257;248;137;195;land;false;mountain;1
258;240;197;140;land;true;forest;1
259;240;131;147;land;false;forest;1
260;249;35;248;land;false;mountain;1
261;70;198;254;land;false;urban;1
262;232;56;214;land;false;marsh;1
263;159;247;112;land;false;forest;1
264;234;189;252;land;false;forest;1
265;193;119;206;land;false;forest;1
266;158;174;235;land;false;urban;1
267;254;61;231;land;false;mountain;1
268;245;69;196;land;false;forest;1
269;153;163;251;land;false;urban;1
270;247;229;209;land;false;mountain;1
271;242;182;217;land;false;forest;1
272;206;245;210;land;false;forest;1
273;250;202;145;land;false;forest;1
274;209;230;101;land;false;forest;1
275;250;241;236;land;false;forest;1
276;188;197;164;land;false;mountain;1
277;243;98;249;land;false;forest;1
278;205;227;236;land;false;mountain;1
279;115;138;253;land;false;forest;1
280;250;122;157;land;false;marsh;1
281;221;221;216;land;false;mountain;1
282;249;168;246;land;false;forest;1
283;231;226;142;land;false;forest;1
284;154;231;224;land;false;forest;1
285;237;126;239;land;false;urban;1
286;70;201;245;land;false;mountain;1
287;54;235;223;land;false;forest;1
288;251;230;80;land;false;forest;1
289;222;227;208;land;false;forest;1
290;209;86;210;land;false;marsh;1
291;227;242;158;land;true;forest;1
292;203;223;96;land;false;forest;1
293;15;247;245;land;false;forest;1
294;254;89;252;land;true;plains;1
295;239;245;54;land;false;urban;1
296;214;230;71;land;false;forest;1
297;183;199;222;land;false;forest;1
298;252;196;196;land;false;forest;1
299;192;208;223;land;false;hills;1
300;220;237;74;land;false;urban;1
301;232;132;139;land;true;urban;1
302;220;59;253;land;false;forest;1
303;86;208;230;land;false;forest;1
304;73;179;253;land;false;forest;1
305;53;239;226;land;false;forest;1
306;219;254;112;land;false;forest;1
307;234;171;244;land;false;mountain;1
308;140;180;217;land;false;forest;1
309;183;225;120;land;false;forest;1
310;162;170;176;land;false;forest;1
311;193;166;206;land;false;forest;1
312;250;69;236;land;true;plains;1
313;253;160;216;land;false;forest;1
314;180;124;235;land;false;mountain;1
315;245;242;241;land;true;urban;1
316;90;234;180;land;false;plains;1
317;251;156;125;land;false;forest;1
318;228;89;189;land;false;forest;1
319;133;234;210;land;false;forest;1
320;254;200;64;land;false;forest;1
321;251;50;230;land;false;forest;1
322;250;156;248;land;false;forest;1
323;240;89;189;land;false;forest;1
324;245;180;169;land;false;urban;1
325;215;137;221;land;false;urban;1
326;200;229;140;land;false;forest;1
327;225;241;90;land;false;urban;1
328;190;169;211;land;false;forest;1
329;254;202;157;land;false;forest;1
330;253;190;123;land;false;urban;1
331;244;39;251;land;false;mountain;1
332;194;106;227;land;false;mountain;1
333;154;227;227;land;false;mountain;1
334;151;217;182;land;false;mountain;1
335;130;143;233;land;false;hills;1
336;93;243;189;land;false;forest;1
337;223;162;224;land;false;urban;1
338;203;171;131;land;false;forest;1
339;181;251;177;land;false;forest;1
340;246;110;194;land;false;mountain;1
341;232;175;124;land;false;forest;1
342;139;217;203;land;false;forest;1
343;221;251;97;land;false;mountain;1
344;211;218;117;land;false;forest;1
345;226;208;140;land;false;forest;1
346;54;222;226;land;false;forest;1
347;210;145;152;land;false;forest;1
348;243;212;69;land;false;forest;1
349;177;213;186;land;false;forest;1
350;194;212;247;land;false;forest;1
351;166;170;200;land;false;marsh;1
352;193;175;166;land;false;forest;1
353;153;198;209;land;false;forest;1
354;254;221;42;land;false;forest;1
355;145;238;133;land;false;forest;1
356;171;198;148;land;false;mountain;1
357;165;170;177;land;false;forest;1
358;251;157;176;land;false;forest;1
359;48;247;238;land;false;forest;1
360;232;240;103;land;false;forest;1
361;235;109;205;land;false;marsh;1
362;229;131;249;land;false;plains;1
363;164;205;169;land;false;forest;1
364;122;191;189;land;false;forest;1
365;158;248;109;land;false;mountain;1
366;233;103;230;land;false;forest;1
367;34;249;233;land;false;forest;1
368;246;197;98;land;false;forest;1
369;140;188;244;land;false;forest;1
370;118;178;225;land;false;forest;1
371;212;214;190;land;false;forest;1
372;201;165;182;land;false;mountain;1
373;193;92;235;land;false;urban;1
374;161;246;127;land;false;forest;1
375;84;249;204;land;false;forest;1
376;240;50;223;land;false;forest;1
377;149;215;226;land;false;urban;1
378;133;169;227;land;false;forest;1
379;226;129;174;land;false;forest;1
380;134;154;237;land;false;plains;1
381;232;239;193;land;false;forest;1
382;230;177;243;land;false;forest;1
383;121;174;220;land;false;marsh;1
384;229;254;233;land;false;forest;1
385;177;130;254;land;false;mountain;1
386;149;200;152;land;false;marsh;1
387;231;181;231;land;false;mountain;1
388;249;244;127;land;false;urban;1
389;191;248;245;land;false;mountain;1
390;204;129;217;land;false;forest;1
391;133;245;219;land;false;plains;1
392;245;217;220;land;false;forest;1
393;234;251;108;land;false;mountain;1
394;178;217;144;land;false;mountain;1
395;218;153;182;land;false;forest;1
